,Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality,screen_name
742,pauline_cairney,1,0,1,160,0,160,0,0,0,0,104,4.80E-05,4.90E-05,0,0,895,0,0.005761,JulieElliottMP
743,xraypat,4,0,4,14727,0,14727,0,0,0,0,104,5.40E-05,0.000972,0,0,894,0,0.026694,AnnMarie4SHeath
744,margaret8662254,1,0,1,2465,0,2465,0,0,0,0,104,4.80E-05,4.90E-05,0,0,893,0,0.005761,scullyp
745,SnpTay,4,0,4,694,0,694,0,0,0,0,104,5.20E-05,0.00027,0,0,892,0,0.026694,SwanseaGP
746,That5Pl3nty,1,0,1,1312,0,1312,0,0,0,0,104,4.80E-05,4.90E-05,0,0,891,0,0.005761,Andrew4Tamworth
747,AnnelieseDodds,0,28,28,0,50948,50948,1,1,1,0,41,4.60E-05,0,0.002175,0,935,0,0,pow_rebecca
748,laurencepbaxter,1,0,1,1008,0,1008,0,0,0,0,41,4.80E-05,0.000156,0,0,934,0,0.005761,lucyallan
749,Davidjpalm,1,0,1,3633,0,3633,0,0,0,0,41,4.80E-05,0.000156,0,0,933,0,0.005761,TheJohnKent
750,shaun1968,1,0,1,81,0,81,0,0,0,0,41,4.80E-05,0.000156,0,0,932,0,0.005761,AlexGlassbrook
751,Le_Quasimodo,2,0,2,601,0,601,0,0,0,0,41,4.90E-05,0.000232,0,0,931,0,0.011522,JacqiHodgson
752,DanaNaomyMills,1,0,1,3294,0,3294,0,0,0,0,41,4.80E-05,0.000156,0,0,930,0,0.005761,JamesDavies
753,ElizaHilton76,1,0,1,521,0,521,0,0,0,0,41,4.80E-05,0.000156,0,0,929,0,0.005761,EddieHughes4WN
754,OxLabourCllrs,1,0,1,935,0,935,0,0,0,0,41,4.80E-05,0.000156,0,0,928,0,0.005761,IanLaveryMP
755,taxpayer2431,1,0,1,9,0,9,0,0,0,0,41,4.80E-05,0.000156,0,0,927,0,0.005761,spellar
756,AsifKamalZahid,1,0,1,150,0,150,0,0,0,0,41,4.80E-05,0.000156,0,0,926,0,0.005761,Richard4Watford
757,Johnbigwicka,1,0,1,140,0,140,0,0,0,0,41,4.80E-05,0.000156,0,0,925,0,0.005761,peter_aldous
758,ellaadjoa,1,0,1,1607,0,1607,0,0,0,0,41,4.80E-05,0.000156,0,0,924,0,0.005761,chris_nelson
759,eububbIe,1,0,1,3247,0,3247,0,0,0,0,41,4.80E-05,0.000156,0,0,923,0,0.005761,grantshapps
760,EuroSue,3,0,3,4579,0,4579,0,0,0,0,41,5.00E-05,0.001326,0,0,922,0,0.017283,StarAnderton
761,suemurphy37,1,0,1,1731,0,1731,0,0,0,0,41,4.80E-05,0.000156,0,0,921,0,0.005761,rosie4westlancs
762,Hiding2nowt,3,0,3,848,0,848,0,0,0,0,12,5.10E-05,0.000211,0,0,920,0,0.028016,James4WandL
763,las2950,3,0,3,12143,0,12143,0,0,0,0,130,5.20E-05,0.004968,0,0,919,0,0.017283,S_Hammond
764,emilywestley,1,0,1,1867,0,1867,0,0,0,0,41,4.80E-05,0.000156,0,0,918,0,0.005761,ImranUddin2003
765,AcademicJon,1,0,1,214,0,214,0,0,0,0,41,4.80E-05,0.000156,0,0,917,0,0.005761,MGreenwoodWW
766,delia_sinclair,1,0,1,449,0,449,0,0,0,0,41,4.80E-05,0.000156,0,0,916,0,0.005761,laetisiacarter
767,gallimaufrey777,14,0,14,134690,0,134690,0,0,0,0,4,7.10E-05,0.018202,0,0,915,0,0.080655,patmcfaddenmp
768,petergloss,2,0,2,3771,0,3771,0,0,0,0,22,4.90E-05,0.000232,0,0,914,0,0.011522,LouisStephen
769,PeterKrousti,1,0,1,52,0,52,0,0,0,0,41,4.80E-05,0.000156,0,0,913,0,0.005761,SueHayman1
770,DrRoyBailey,3,0,3,13624,0,13624,0,0,0,0,14,5.20E-05,0.000475,0,0,912,0,0.020933,carolineUKIP
771,LabourRoyall,3,0,3,31162,0,31162,0,0,0,0,41,5.10E-05,0.000416,0,0,911,0,0.020933,callumjodwyer
772,MostesharCherry,1,0,1,239,0,239,0,0,0,0,41,4.80E-05,0.000156,0,0,910,0,0.005761,RossThomson_MP
773,michele_paule,2,0,2,5540,0,5540,0,0,0,0,41,4.90E-05,0.000232,0,0,909,0,0.011522,Campbell4Angus
774,AndrewGodsell,1,0,1,2374,0,2374,0,0,0,0,41,4.80E-05,0.000156,0,0,908,0,0.005761,CliveSneddon
775,Telfordlabour,0,39,39,0,56483,56483,1,1,1,0,41,4.60E-05,0,0.002131,0,974,0,0,GreenMandyRossi
776,CllrGReynolds,1,0,1,2044,0,2044,0,0,0,0,41,4.70E-05,0.000153,0,0,973,0,0.005761,AndyHR_Green
777,WalterHSmith,1,0,1,666,0,666,0,0,0,0,41,4.70E-05,0.000153,0,0,972,0,0.005761,CMochan
778,mytippex,1,0,1,73,0,73,0,0,0,0,41,4.70E-05,0.000153,0,0,971,0,0.005761,VictoriaPrentis
779,HughJaeger,5,0,5,19787,0,19787,0,0,0,0,41,5.40E-05,0.000603,0,0,970,0,0.028805,Steph_Peacock
780,drsmalpass,1,0,1,33,0,33,0,0,0,0,41,4.70E-05,0.000153,0,0,969,0,0.005761,LoraineBirchall
781,suecramptonhill,1,0,1,836,0,836,0,0,0,0,41,4.70E-05,0.000153,0,0,968,0,0.005761,benhowlettuk
782,inmydumpster,15,0,15,8128,0,8128,0,0,0,0,41,8.10E-05,0.004285,0,0,967,0,0.090066,DrDickyD
783,jclements61,2,0,2,666,0,666,0,0,0,0,6,4.90E-05,0.000311,0,0,966,0,0.011522,NigelDoddsDUP
784,P13lch,1,0,1,535,0,535,0,0,0,0,41,4.70E-05,0.000153,0,0,965,0,0.005761,SorchaEastwood
785,joanevagorse,1,0,1,122,0,122,0,0,0,0,41,4.70E-05,0.000153,0,0,964,0,0.005761,rushanaraali
786,ChorltonGill,1,0,1,916,0,916,0,0,0,0,41,4.70E-05,0.000153,0,0,963,0,0.005761,Geoffbastin
787,davejackson1954,1,0,1,581,0,581,0,0,0,0,41,4.70E-05,0.000153,0,0,962,0,0.005761,DavidEvennett
788,MomentumBnorth,1,0,1,1192,0,1192,0,0,0,0,41,4.70E-05,0.000153,0,0,961,0,0.005761,mike32811
789,1955nancoys,4,0,4,13079,0,13079,0,0,0,0,55,5.40E-05,0.001638,0,0,960,0,0.027839,dick_rodgers
790,curley543,2,0,2,2116,0,2116,0,0,0,0,41,4.90E-05,0.001008,0,0,959,0,0.011522,RogerGodsiff
791,CllrShaunDavies,1,0,1,3006,0,3006,0,0,0,0,41,4.70E-05,0.000153,0,0,958,0,0.005761,khalid4PB
792,BurriJoD,1,0,1,1000,0,1000,0,0,0,0,41,4.70E-05,0.000153,0,0,957,0,0.005761,Bobrjeastwood
793,jools1010,1,0,1,431,0,431,0,0,0,0,41,4.70E-05,0.000153,0,0,956,0,0.005761,leagravell
794,KELUFORNIA_STAR,1,0,1,398,0,398,0,0,0,0,41,4.70E-05,0.000153,0,0,955,0,0.005761,patrickloweukip
795,TheMightyGusset,1,0,1,458,0,458,0,0,0,0,41,4.70E-05,0.000153,0,0,954,0,0.005761,BoltonGreens
796,harrietbartlett,1,0,1,2108,0,2108,0,0,0,0,41,4.70E-05,0.000153,0,0,953,0,0.005761,CGreenUK
797,CheesyTweed,1,0,1,160,0,160,0,0,0,0,41,4.70E-05,0.000153,0,0,952,0,0.005761,paul_r_kenny
798,hodders80,1,0,1,319,0,319,0,0,0,0,41,4.70E-05,0.000153,0,0,951,0,0.005761,_ChrisKealey
799,CllrPaulWatling,2,0,2,3225,0,3225,0,0,0,0,9,5.00E-05,0.000361,0,0,950,0,0.015172,DrPhillipLeeMP
800,QROPS_,1,0,1,1143,0,1143,0,0,0,0,41,4.70E-05,0.000153,0,0,949,0,0.005761,PatrickSmithLD
801,chris_haddon,1,0,1,148,0,148,0,0,0,0,41,4.70E-05,0.000153,0,0,948,0,0.005761,BtreeWithamLibs
802,Rich4StGeorges,1,0,1,2107,0,2107,0,0,0,0,41,4.70E-05,0.000153,0,0,947,0,0.005761,MarcusKravis
803,Battillac,1,0,1,2620,0,2620,0,0,0,0,41,4.70E-05,0.000153,0,0,946,0,0.005761,circusofhorrors
804,SWSandy_,5,0,5,45997,0,45997,0,0,0,0,4,6.20E-05,0.008287,0,0,945,0,0.028805,EmilyTesterLD
805,beegee0968,1,0,1,511,0,511,0,0,0,0,41,4.70E-05,0.000153,0,0,944,0,0.005761,NickPavilion15
806,tavole,1,0,1,1324,0,1324,0,0,0,0,41,4.70E-05,0.000153,0,0,943,0,0.005761,theodoraclarke
807,lynnehaddon,1,0,1,245,0,245,0,0,0,0,41,4.70E-05,0.000153,0,0,942,0,0.005761,KerryMP
808,brummiesister,1,0,1,1650,0,1650,0,0,0,0,41,4.70E-05,0.000153,0,0,941,0,0.005761,SpozPoet
809,AishlynY,2,0,2,1597,0,1597,0,0,0,0,72,4.80E-05,0.000906,0,0,940,0,0.011522,Greg4Broxtowe
810,alangeorgeroe,2,0,2,2305,0,2305,0,0,0,0,41,4.80E-05,0.001263,0,0,939,0,0.011522,Anna_Soubry
811,ShropsFightBack,2,0,2,17250,0,17250,0,0,0,0,41,4.90E-05,0.000352,0,0,938,0,0.011522,richardbaum
812,mojos55,3,0,3,13484,0,13484,0,0,0,0,41,5.20E-05,0.000465,0,0,937,0,0.017283,Invernessbelle
813,paddymaid,1,0,1,1315,0,1315,0,0,0,0,41,4.70E-05,0.000153,0,0,936,0,0.005761,ellanOrnell
814,dinahkeal,0,19,19,0,34876,34876,1,1,1,0,13,4.60E-05,0,0.00153,0,992,0,0,StuartTuckwood
815,charlesallen15,1,0,1,4143,0,4143,0,0,0,0,13,4.80E-05,0.00011,0,0,991,0,0.005761,annamcmorrin
816,NickiCawood,1,0,1,4859,0,4859,0,0,0,0,13,4.80E-05,0.00011,0,0,990,0,0.005761,MichaelDeemPC
817,leocullen4,2,0,2,7185,0,7185,0,0,0,0,13,4.90E-05,0.001058,0,0,989,0,0.011522,davidkurten
818,Juliebeth74,2,0,2,4451,0,4451,0,0,0,0,13,5.30E-05,0.000146,0,0,988,0,0.011522,GrenvilleHam
819,CHBotting,1,0,1,259,0,259,0,0,0,0,13,4.80E-05,0.00011,0,0,987,0,0.005761,Tomh1992
820,rivsey,3,0,3,1597,0,1597,0,0,0,0,13,5.80E-05,0.005414,0,0,986,0,0.017283,NigelCarterUKIP
821,Gingersandersa,1,0,1,2510,0,2510,0,0,0,0,13,4.80E-05,0.00011,0,0,985,0,0.005761,CherylGillan
822,LibletP,1,0,1,530,0,530,0,0,0,0,13,4.80E-05,0.00011,0,0,984,0,0.005761,SpencerPitfield
823,in_Scarborough,1,0,1,4387,0,4387,0,0,0,0,13,4.80E-05,0.00011,0,0,983,0,0.005761,ChesterfieldLD
824,BrathayPD,1,0,1,1255,0,1255,0,0,0,0,13,4.80E-05,0.00011,0,0,982,0,0.005761,HelenCBelcher
825,macmillanPA,46,0,46,118787,0,118787,0,0,0,0,5,0.000208,0.005826,0,0,721,0.000966,0.326871,Patsindorset
826,ladyauntiecathy,86,0,86,359341,0,359341,0,0,0,0,75,0.000438,0.006997,0,0,61,0.001094,0.652609,MarkFieldUK
827,chrisgammie,1,0,1,370,0,370,0,0,0,0,13,4.80E-05,0.00011,0,0,981,0,0.005761,lfmcnally
828,avslots,1,0,1,95,0,95,0,0,0,0,13,4.80E-05,0.00011,0,0,980,0,0.005761,Jonathan_Elmer
829,tandmclp,3,0,3,1575,0,1575,0,0,0,0,13,5.20E-05,0.000445,0,0,979,0,0.017283,PaulJamesOakley
830,LucyHBoots,1,0,1,152,0,152,0,0,0,0,13,4.80E-05,0.00011,0,0,978,0,0.005761,chrisjsuk
831,MadelineMozm,1,0,1,257,0,257,0,0,0,0,13,4.80E-05,0.00011,0,0,977,0,0.005761,MrPeterKeith
832,1michaelgray1,1,0,1,1507,0,1507,0,0,0,0,13,4.80E-05,0.00011,0,0,976,0,0.005761,MartinVickers
833,sarahbeattiegra,1,0,1,1427,0,1427,0,0,0,0,13,4.80E-05,0.00011,0,0,975,0,0.005761,susanelanjones
834,JoySquires,0,19,19,0,15858,15858,1,1,1,0,9,4.60E-05,0,0.000188,0,1012,0,0,WxmBruce
835,KarenField9,1,0,1,12,0,12,0,0,0,0,9,4.80E-05,1.40E-05,0,0,1011,0,0.005761,CopelandTories
836,Drkareemakande,1,0,1,263,0,263,0,0,0,0,9,4.80E-05,1.40E-05,0,0,1010,0,0.005761,Corbychris
837,JuliaChidley,1,0,1,1968,0,1968,0,0,0,0,9,4.80E-05,1.40E-05,0,0,1009,0,0.005761,GreenMatHandley
838,meldocherty1,1,0,1,47,0,47,0,0,0,0,9,4.80E-05,1.40E-05,0,0,1008,0,0.005761,jimforcovsouth
839,lainevwilliams,1,0,1,696,0,696,0,0,0,0,9,4.80E-05,1.40E-05,0,0,1007,0,0.005761,Tim4Crawley
840,GeorgeSquiresW,1,0,1,1098,0,1098,0,0,0,0,9,4.80E-05,1.40E-05,0,0,1006,0,0.005761,GavinBarwell
841,mcdonneller,1,0,1,2849,0,2849,0,0,0,0,9,4.80E-05,1.40E-05,0,0,1005,0,0.005761,GhillyFlower
842,crean_rob,2,0,2,265,0,265,0,0,0,0,9,5.10E-05,2.60E-05,0,0,1004,0,0.011522,CroydonLibDems
843,sj7hh,1,0,1,44,0,44,0,0,0,0,9,4.80E-05,1.40E-05,0,0,1003,0,0.005761,JennyChapman
844,sparky007,1,0,1,266,0,266,0,0,0,0,9,4.80E-05,1.40E-05,0,0,1002,0,0.005761,pmcuthbertson
845,Rabyia_Baig,2,0,2,17393,0,17393,0,0,0,0,9,4.90E-05,0.002349,0,0,1001,0,0.011522,Simon_Beard
846,mazdavies73,1,0,1,66,0,66,0,0,0,0,9,4.80E-05,1.40E-05,0,0,1000,0,0.005761,AndyHollyer
847,PaulUrmston_IFA,1,0,1,59,0,59,0,0,0,0,9,4.80E-05,1.40E-05,0,0,999,0,0.005761,helenhayes_
848,Bill_Webster,1,0,1,297,0,297,0,0,0,0,9,4.80E-05,1.40E-05,0,0,998,0,0.005761,ArklessRichard
849,DallasFan78,1,0,1,443,0,443,0,0,0,0,9,4.80E-05,1.40E-05,0,0,997,0,0.005761,norman_mathew
850,jolandemm,2,0,2,1276,0,1276,0,0,0,0,9,5.00E-05,3.20E-05,0,0,996,0,0.011522,meenahansgreen
851,ff23961f55c9453,1,0,1,18,0,18,0,0,0,0,9,4.80E-05,1.40E-05,0,0,995,0,0.005761,PeterMcilvenna
852,MrPea13,1,0,1,162,0,162,0,0,0,0,9,4.80E-05,1.40E-05,0,0,994,0,0.005761,NigelBakhai
853,annbennett41,1,0,1,711,0,711,0,0,0,0,9,4.80E-05,1.40E-05,0,0,993,0,0.005761,stephenctimms
854,MikeKaneMP,0,27,27,0,33942,33942,1,1,1,0,85,4.60E-05,0,0.005622,0,1038,0,0,kirstenoswald
855,ZubairGhazi1,1,0,1,328,0,328,0,0,0,0,85,4.80E-05,0.000404,0,0,1037,0,0.005761,SandyBatho
856,huertanueva,2,0,2,3990,0,3990,0,0,0,0,85,4.90E-05,0.000583,0,0,1036,0,0.011522,NigelSussman4MP
857,LlanelliLab,3,0,3,7776,0,7776,0,0,0,0,91,5.20E-05,0.001322,0,0,1035,0,0.017283,BambosMP
858,Cllrjanjackson,1,0,1,708,0,708,0,0,0,0,85,4.80E-05,0.000404,0,0,1034,0,0.005761,ee_labour
859,hartigan_sheila,1,0,1,148,0,148,0,0,0,0,85,4.80E-05,0.000404,0,0,1033,0,0.005761,JoeJLevy
860,ForumCentre,1,0,1,2777,0,2777,0,0,0,0,85,4.80E-05,0.000404,0,0,1032,0,0.005761,martinwhybrow
861,Baguley_Labour,1,0,1,341,0,341,0,0,0,0,85,4.80E-05,0.000404,0,0,1031,0,0.005761,Gary_Middleton
862,sean_murphy01,1,0,1,157,0,157,0,0,0,0,85,4.80E-05,0.000404,0,0,1030,0,0.005761,sullivan_jed
863,DaddyisBest,1,0,1,10598,0,10598,0,0,0,0,85,4.80E-05,0.000404,0,0,1029,0,0.005761,EdwardLeighMP
864,LindaLembra,1,0,1,156,0,156,0,0,0,0,85,4.80E-05,0.000404,0,0,1028,0,0.005761,Abbott4Gedling
865,armysolicitor,1,0,1,219,0,219,0,0,0,0,85,4.80E-05,0.000404,0,0,1027,0,0.005761,lottifairbanks
866,sarahwchg,1,0,1,384,0,384,0,0,0,0,85,4.80E-05,0.000404,0,0,1026,0,0.005761,Katewatson67
867,CSOL14441,82,0,82,50512,0,50512,0,0,0,0,124,0.000312,0.023489,0,0,1025,0.000151,0.520475,ewanhoyle
868,ao_thwaites,1,0,1,830,0,830,0,0,0,0,85,4.80E-05,0.000404,0,0,1024,0,0.005761,PollokLabour
869,Gr8ResDoorstep,4,0,4,10,0,10,0,0,0,0,37,5.20E-05,0.01469,0,0,1023,0,0.026694,cj_dinenage
870,Judge903Judge,1,0,1,687,0,687,0,0,0,0,85,4.80E-05,0.000404,0,0,1022,0,0.005761,MandyGarford
871,Tony2Wilson,1,0,1,1584,0,1584,0,0,0,0,85,4.80E-05,0.000404,0,0,1021,0,0.005761,JamesWillisLD
872,Roxy_Mary86,1,0,1,94,0,94,0,0,0,0,85,4.80E-05,0.000404,0,0,1020,0,0.005761,AnneMilton
873,T1Sloan,1,0,1,36,0,36,0,0,0,0,85,4.80E-05,0.000404,0,0,1019,0,0.005761,alastairis
874,stephane_ulrich,2,0,2,10140,0,10140,0,0,0,0,85,5.10E-05,0.000423,0,0,1018,0,0.011522,GreenRebJohnson
875,menzies1973,1,0,1,58,0,58,0,0,0,0,85,4.80E-05,0.000404,0,0,1017,0,0.005761,luke_r_parker
876,mumofmati,1,0,1,226,0,226,0,0,0,0,85,4.80E-05,0.000404,0,0,1016,0,0.005761,HackneyTogether
877,minxymartin,7,0,7,13807,0,13807,0,0,0,0,131,5.70E-05,0.002236,0,0,1015,0,0.040328,DavidDavisMP
878,janephillips50,1,0,1,86,0,86,0,0,0,0,85,4.80E-05,0.000404,0,0,1014,0,0.005761,DerekTwiggMP
879,RedRosa1919,1,0,1,171,0,171,0,0,0,0,85,4.80E-05,0.000404,0,0,1013,0,0.005761,MarkJSewards
880,callum_mccaig,0,19,19,0,141610,141610,1,1,1,0,104,4.60E-05,0,0.000443,0,1055,0,0,NavinShah2016
881,JmJohnpj,3,0,3,10579,0,10579,0,0,0,0,104,5.10E-05,0.000105,0,0,1054,0,0.017283,GarethThomasMP
882,ronague,1,0,1,966,0,966,0,0,0,0,104,4.80E-05,3.20E-05,0,0,1053,0,0.005761,Phil_Broughton
883,StFilansDream,2,0,2,9726,0,9726,0,0,0,0,104,5.00E-05,7.20E-05,0,0,1052,0,0.011522,MikeHillMP
884,EbonyDawnMarsh,1,0,1,2459,0,2459,0,0,0,0,104,4.80E-05,3.20E-05,0,0,1051,0,0.005761,CllrCarlJackson
885,thefifer1314,1,0,1,2629,0,2629,0,0,0,0,104,4.80E-05,3.20E-05,0,0,1050,0,0.005761,domcgraham
886,TrainorHelen,4,0,4,6924,0,6924,0,0,0,0,104,5.20E-05,0.000371,0,0,1049,0,0.023044,AmberRuddHR
887,clarknat,5,0,5,26113,0,26113,0,0,0,0,104,5.50E-05,0.000706,0,0,1048,0,0.028805,paulgraylocal
888,scottklogie1,1,0,1,400,0,400,0,0,0,0,104,4.80E-05,3.20E-05,0,0,1047,0,0.005761,AlanMakMP
889,Rene16437696,1,0,1,1397,0,1397,0,0,0,0,104,4.80E-05,3.20E-05,0,0,1046,0,0.005761,billnewtondunn
890,deoradh1,1,0,1,399,0,399,0,0,0,0,104,4.80E-05,3.20E-05,0,0,1045,0,0.005761,SallySymington
891,tobermora,7,0,7,5864,0,5864,0,0,0,0,104,5.80E-05,0.000875,0,0,1044,0,0.043978,MartinYFx2016x
892,JohnPMCooke,1,0,1,878,0,878,0,0,0,0,104,4.80E-05,3.20E-05,0,0,1043,0,0.005761,Offord4Hendon
893,Cyril_Matvech,1,0,1,3334,0,3334,0,0,0,0,104,4.80E-05,3.20E-05,0,0,1042,0,0.005761,timscottuk
894,JohnMacLean2,1,0,1,413,0,413,0,0,0,0,104,4.80E-05,3.20E-05,0,0,1041,0,0.005761,LizMcInnes_MP
895,KenLochrie,1,0,1,228,0,228,0,0,0,0,104,4.80E-05,3.20E-05,0,0,1040,0,0.005761,RichardCano2
896,AlastairWalker2,4,0,4,1725,0,1725,0,0,0,0,104,5.60E-05,0.000114,0,0,1039,0,0.023044,jh66111
897,LabourMarina,0,10,10,0,36439,36439,1,1,1,0,149,4.60E-05,0,0.002051,0,1065,0,0,Dawn_Barnes
898,fozia4,3,0,3,2138,0,2138,0,0,0,0,1,5.30E-05,0.000266,0,0,1064,0,0.017283,martinmccluskey
899,LauraMolyLA,1,0,1,321,0,321,0,0,0,0,149,5.00E-05,0.000147,0,0,1063,0,0.005761,DonaldBoyd7
900,mukhtarkarim,2,0,2,3157,0,3157,0,0,0,0,34,5.20E-05,0.000159,0,0,1062,0,0.011522,RRitchieC
901,garethabbit,1,0,1,524,0,524,0,0,0,0,149,5.00E-05,0.000147,0,0,1061,0,0.005761,IoWBobSeely
902,littlewoollieln,3,0,3,6045,0,6045,0,0,0,0,21,5.30E-05,0.000857,0,0,1060,0,0.020933,davidherbertst
903,WCroydonVoice,7,0,7,40761,0,40761,0,0,0,0,149,7.00E-05,0.002238,0,0,1059,0,0.054857,emmadentcoad
904,sedickenson,1,0,1,1028,0,1028,0,0,0,0,149,5.00E-05,0.000147,0,0,1058,0,0.005761,KetteringGreens
905,BeckenhamLabour,2,0,2,1460,0,1460,0,0,0,0,91,5.20E-05,0.000208,0,0,1057,0,0.011522,Elsiethered
906,BromleyElects,5,0,5,1025,0,1025,0,0,0,0,43,7.00E-05,0.000358,0,0,1056,0,0.037528,CSkidmoreUK
907,NickGibbUK,0,37,37,0,148422,148422,3,0.677083,0.776923,0,72,4.60E-05,0,0.079638,0,1129,0,0,LesleyLaird
908,NSoames,1,0,1,36184,0,36184,0,0,0,0,72,4.70E-05,0.005716,0,0,1128,0,0.005761,KnowsleyGreens
909,Craig_D_Smith,2,0,2,3614,0,3614,0,0,0,0,63,4.90E-05,0.007018,0,0,1127,0,0.011522,NeilMiney
910,Jack2Hickey,1,25,26,771,72383,73154,2,0.903226,0.946429,28,57,4.70E-05,0.005716,0.025428,0,1126,0,0.005761,hilarybennmp
911,nadhimzahawi,1,0,1,24903,0,24903,0,0,0,0,72,4.70E-05,0.005716,0,0,1098,0,0.005761,JonAshworth
912,HeatherBellaF,1,0,1,2680,0,2680,0,0,0,0,72,4.70E-05,0.005716,0,0,1097,0,0.005761,Jack2Hickey
913,CaroDunelm,1,0,1,2195,0,2195,0,0,0,0,72,4.70E-05,0.005716,0,0,1096,0,0.005761,leicesterliz
914,LiteracyCounts1,1,0,1,4058,0,4058,0,0,0,0,72,4.70E-05,0.005716,0,0,1095,0,0.005761,PeterTFortune
915,ArunDistrict,1,0,1,4146,0,4146,0,0,0,0,72,4.70E-05,0.005716,0,0,1094,0,0.005761,elliereeves
916,RuthRobinsonLon,15,0,15,144135,0,144135,0,0,0,0,0,6.90E-05,0.034256,0,0,1093,0,0.091489,MusicmanTOURS
917,danicquinn,1,0,1,3723,0,3723,0,0,0,0,72,4.70E-05,0.005716,0,0,1092,0,0.005761,DavidRutley
918,dkpolparrot,1,0,1,1962,0,1962,0,0,0,0,72,4.70E-05,0.005716,0,0,1091,0,0.005761,PirateBlackburn
919,ConWayFor,9,0,9,57375,0,57375,0,0,0,0,3,6.00E-05,0.051046,0,0,1090,0,0.061753,johnbridges51
920,MaksiKozinska,1,0,1,41,0,41,0,0,0,0,72,4.70E-05,0.005716,0,0,1089,0,0.005761,kemiabidogun
921,PLinEdinburgh,1,0,1,1205,0,1205,0,0,0,0,72,4.70E-05,0.005716,0,0,1088,0,0.005761,phileckersley
922,ATLShelaghHirst,1,0,1,242,0,242,0,0,0,0,72,4.70E-05,0.005716,0,0,1087,0,0.005761,Afzal4Gorton
923,VictoriaWhite23,1,0,1,518,0,518,0,0,0,0,72,4.70E-05,0.005716,0,0,1086,0,0.005761,AmyKitcher
924,Shefali__K,1,0,1,68,0,68,0,0,0,0,72,4.70E-05,0.005716,0,0,1085,0,0.005761,Fionna_T_
925,bognorltoncf,1,0,1,23,0,23,0,0,0,0,72,4.70E-05,0.005716,0,0,1084,0,0.005761,_MarkGlasgow
926,dabbs,1,0,1,440,0,440,0,0,0,0,72,4.70E-05,0.005716,0,0,1083,0,0.005761,fredgrindrod
927,SusanBaroness,2,0,2,9110,0,9110,0,0,0,0,9,4.90E-05,0.005852,0,0,1082,0,0.011522,rowlem
928,DCMSArts,1,0,1,18936,0,18936,0,0,0,0,72,4.70E-05,0.005716,0,0,1081,0,0.005761,CharlynnePullen
929,nickpickles,1,0,1,8073,0,8073,0,0,0,0,72,4.70E-05,0.005716,0,0,1080,0,0.005761,grahamfindlay
930,john_stephens67,2,0,2,7841,0,7841,0,0,0,0,72,4.80E-05,0.006507,0,0,1079,0,0.011522,DavidTCDavies
931,SOStrfwia,3,0,3,1972,0,1972,0,0,0,0,3,5.00E-05,0.018466,0,0,1078,0.166667,0.020933,angela_feeney
932,Ms_Murray_,1,0,1,505,0,505,0,0,0,0,72,4.70E-05,0.005716,0,0,1077,0,0.005761,abmacneilsnp
933,Chris_Tweedale,1,0,1,1206,0,1206,0,0,0,0,72,4.70E-05,0.005716,0,0,1076,0,0.005761,Chantal4Labour
934,vcvb39,1,0,1,251,0,251,0,0,0,0,72,4.70E-05,0.005716,0,0,1075,0,0.005761,RichardBenyonMP
935,FelphamPC,1,0,1,524,0,524,0,0,0,0,72,4.70E-05,0.005716,0,0,1074,0,0.005761,AlexSkirvinLAB
936,whytestuf,1,0,1,184,0,184,0,0,0,0,72,4.70E-05,0.005716,0,0,1073,0,0.005761,NewcastleEastLD
937,heidianne1031,1,0,1,808,0,808,0,0,0,0,72,4.70E-05,0.005716,0,0,1072,0,0.005761,DuncanCCrute
938,dodds_patricia,2,0,2,267,0,267,0,0,0,0,8,4.90E-05,0.006007,0,0,1071,0,0.016595,Marie4NA
939,teilasmith,1,0,1,433,0,433,0,0,0,0,72,4.70E-05,0.005716,0,0,1070,0,0.005761,james_labour
940,ssfSCITT,1,0,1,1608,0,1608,0,0,0,0,72,4.70E-05,0.005716,0,0,1069,0,0.005761,Simon4NDorset
941,RaeSnape,2,0,2,14244,0,14244,0,0,0,0,72,4.80E-05,0.00595,0,0,1068,0,0.011522,cmartinLD
942,liaesthermartin,1,0,1,1246,0,1246,0,0,0,0,72,4.70E-05,0.005716,0,0,1067,0,0.005761,WeLikeMike
943,VerityHoworth,1,0,1,262,0,262,0,0,0,0,72,4.70E-05,0.005716,0,0,1066,0,0.005761,NEHantsGreens
944,PeterThornton10,2,7,9,1300,3264,4564,2,0.705882,0.791667,23,63,6.00E-05,0.000164,0.001039,0,1142,0.013889,0.011522,sasharosenorris
945,jeanrobinson946,1,0,1,55,0,55,0,0,0,0,63,5.40E-05,7.50E-05,0,0,1141,0,0.013061,tomssthornhill
946,James4WandL,5,5,10,7095,4882,11977,1,1,1,37,63,6.00E-05,0.012936,0.000461,0,1140,0.022222,0.039755,dempsey4labour
947,phil_walker,1,0,1,792,0,792,0,0,0,0,63,5.40E-05,7.50E-05,0,0,1134,0,0.013061,rehalfrances
948,Voteforluke,4,0,4,2240,0,2240,0,0,0,0,75,6.00E-05,0.00021,0,0,1133,0,0.045561,GlindonMary
