Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality
LorraineGaskel1,,,1,0,1,181,0,181,0,0,0,0,56,0.000048,0.000653,0,0,8083,0,0.005761
Peacisco,,,1,0,1,387,0,387,0,0,0,0,56,0.000048,0.000653,0,0,8082,0,0.005761
P_JWally,,,1,0,1,2688,0,2688,0,0,0,0,56,0.000048,0.000653,0,0,8081,0,0.005761
worktop64,,,1,0,1,1505,0,1505,0,0,0,0,56,0.000048,0.000653,0,0,8080,0,0.005761
andylong,,,1,0,1,1493,0,1493,0,0,0,0,56,0.000048,0.000653,0,0,8079,0,0.005761
carolynharris24,,,1,0,1,13230,0,13230,0,0,0,0,56,0.000048,0.000653,0,0,8078,0,0.005761
NewportEastLab,,,1,0,1,566,0,566,0,0,0,0,56,0.000048,0.000653,0,0,8077,0,0.005761
Kay212121,,,1,0,1,335,0,335,0,0,0,0,56,0.000048,0.000653,0,0,8076,0,0.005761
wales4ever1969,,,1,0,1,356,0,356,0,0,0,0,56,0.000048,0.000653,0,0,8075,0,0.005761
DebJDav,,,1,0,1,783,0,783,0,0,0,0,56,0.000048,0.000653,0,0,8074,0,0.005761
Chrishainswort2,,,1,0,1,970,0,970,0,0,0,0,56,0.000048,0.000653,0,0,8073,0,0.005761
Naturocrat,,,1,0,1,282,0,282,0,0,0,0,56,0.000048,0.000653,0,0,8072,0,0.005761
ChrislLacey,,,1,0,1,253,0,253,0,0,0,0,56,0.000048,0.000653,0,0,8071,0,0.005761
jeffwil29259690,,,1,0,1,208,0,208,0,0,0,0,56,0.000048,0.000653,0,0,8070,0,0.005761
Boxclever58,,,1,0,1,99,0,99,0,0,0,0,56,0.000048,0.000653,0,0,8069,0,0.005761
Carefulthought,,,1,0,1,187,0,187,0,0,0,0,56,0.000048,0.000653,0,0,8068,0,0.005761
Motortorque_MOT,,,1,0,1,92,0,92,0,0,0,0,56,0.000048,0.000653,0,0,8067,0,0.005761
philippamarsden,,,4,0,4,4530,0,4530,0,0,0,0,68,0.000052,0.00173,0,0,8066,0,0.023044
Funmi_Obi,,,1,0,1,222,0,222,0,0,0,0,56,0.000048,0.000653,0,0,8065,0,0.005761
PaulFlynnMP,,,0,45,45,0,78890,78890,1,1,1,0,51,0.000046,0,0.002359,0,8116,0,0
dougie_aj,,,1,0,1,457,0,457,0,0,0,0,51,0.000047,0.000169,0,0,8115,0,0.005761
Tranklements,,,2,0,2,246,0,246,0,0,0,0,68,0.000049,0.000426,0,0,8114,0,0.011522
KingMoneyFlexx,,,1,0,1,144,0,144,0,0,0,0,51,0.000047,0.000169,0,0,8113,0,0.005761
BootNeck_Lad,,,1,0,1,218,0,218,0,0,0,0,51,0.000047,0.000169,0,0,8112,0,0.005761
TomosHeise,,,1,0,1,366,0,366,0,0,0,0,51,0.000047,0.000169,0,0,8111,0,0.005761
wendy_cooksey,,,1,0,1,189,0,189,0,0,0,0,51,0.000047,0.000169,0,0,8110,0,0.005761
SteveGd50,,,1,0,1,1883,0,1883,0,0,0,0,51,0.000047,0.000169,0,0,8109,0,0.005761
RosemaryGolding,,,1,0,1,905,0,905,0,0,0,0,51,0.000047,0.000169,0,0,8108,0,0.005761
ARIXNNI,,,1,0,1,480,0,480,0,0,0,0,51,0.000047,0.000169,0,0,8107,0,0.005761
kate_ysenoj,,,1,0,1,2118,0,2118,0,0,0,0,51,0.000047,0.000169,0,0,8106,0,0.005761
AmiyraBader,,,1,0,1,1531,0,1531,0,0,0,0,51,0.000047,0.000169,0,0,8105,0,0.005761
SimplyWotsits,,,1,0,1,435,0,435,0,0,0,0,51,0.000047,0.000169,0,0,8104,0,0.005761
toobanaqvi786,,,2,0,2,678,0,678,0,0,0,0,51,0.000048,0.000797,0,0,8103,0,0.011522
lucymails,,,4,0,4,4708,0,4708,0,0,0,0,22,0.000051,0.001155,0,0,8102,0,0.028117
whitbyemma,,,2,0,2,8095,0,8095,0,0,0,0,68,0.000048,0.001087,0,0,8101,0,0.011522
MrsPongo,,,2,0,2,619,0,619,0,0,0,0,68,0.000048,0.000797,0,0,8100,0,0.011522
terry45336188,,,1,0,1,646,0,646,0,0,0,0,51,0.000047,0.000169,0,0,8099,0,0.005761
grahambbb,,,1,0,1,319,0,319,0,0,0,0,51,0.000047,0.000169,0,0,8098,0,0.005761
trishod64,,,1,0,1,570,0,570,0,0,0,0,51,0.000047,0.000169,0,0,8097,0,0.005761
woodchatshrike,,,1,0,1,496,0,496,0,0,0,0,51,0.000047,0.000169,0,0,8096,0,0.005761
vetrissimo,,,1,0,1,9780,0,9780,0,0,0,0,51,0.000047,0.000169,0,0,8095,0,0.005761
burt_stu,,,1,0,1,207,0,207,0,0,0,0,51,0.000047,0.000169,0,0,8094,0,0.005761
ianmack2,,,1,0,1,797,0,797,0,0,0,0,51,0.000047,0.000169,0,0,8093,0,0.005761
sine_injuria,,,1,0,1,3921,0,3921,0,0,0,0,51,0.000047,0.000169,0,0,8092,0,0.005761
JohnHoward46,,,1,0,1,845,0,845,0,0,0,0,51,0.000047,0.000169,0,0,8091,0,0.005761
ianbrow63805411,,,1,0,1,187,0,187,0,0,0,0,51,0.000047,0.000169,0,0,8090,0,0.005761
lynnedixon14,,,1,0,1,1276,0,1276,0,0,0,0,51,0.000047,0.000169,0,0,8089,0,0.005761
Sisternotorious,,,1,0,1,390,0,390,0,0,0,0,51,0.000047,0.000169,0,0,8088,0,0.005761
Cautious72,,,1,0,1,228,0,228,0,0,0,0,51,0.000047,0.000169,0,0,8087,0,0.005761
mrjamiereeves,,,1,0,1,9446,0,9446,0,0,0,0,51,0.000047,0.000169,0,0,8086,0,0.005761
AJonesEvans,,,1,8,9,1160,19911,21071,1,1,1,5,62,0.000047,0.001395,0.001601,0,8123,0.041667,0.005761
dylanjonesevans,,,1,0,1,11976,0,11976,0,0,0,0,62,0.000051,0.000115,0,0,8122,0,0.009411
BaqiSaleh,,,4,0,4,560,0,560,0,0,0,0,62,0.000058,0.002403,0,0,8121,0.083333,0.033994
Jane4MCC,,,4,0,4,1635,0,1635,0,0,0,0,3,0.000056,0.009421,0,0,5742,0.083333,0.031767
Old_Anglian,,,1,0,1,538,0,538,0,0,0,0,62,0.000051,0.000115,0,0,8120,0,0.009411
NewportTories,,,1,0,1,1153,0,1153,0,0,0,0,62,0.000051,0.000115,0,0,8119,0,0.009411
mikeenea,,,2,0,2,2921,0,2921,0,0,0,0,62,0.000054,0.000141,0,0,8118,0,0.015172
CardiffBayRun,,,1,0,1,1926,0,1926,0,0,0,0,62,0.000051,0.000115,0,0,8117,0,0.009411
AnneMarieMorris,,,0,26,26,0,79898,79898,1,1,1,0,3,0.000046,0,0.085986,0,8144,0,0
PhilBullivant,,,1,0,1,46,0,46,0,0,0,0,3,0.000048,0.006172,0,0,8143,0,0.005761
DouglasLaing2,,,3,0,3,6091,0,6091,0,0,0,0,3,0.000051,0.009206,0,0,8142,0,0.017283
VirtualReconst,,,1,0,1,352,0,352,0,0,0,0,3,0.000048,0.006172,0,0,8141,0,0.005761
teignnews,,,1,0,1,2053,0,2053,0,0,0,0,3,0.000048,0.006172,0,0,8140,0,0.005761
BishopWeb,,,1,0,1,494,0,494,0,0,0,0,3,0.000048,0.006172,0,0,8139,0,0.005761
GilchristNO3,,,1,0,1,164,0,164,0,0,0,0,3,0.000048,0.006172,0,0,8138,0,0.005761
FSBDevon,,,2,0,2,1789,0,1789,0,0,0,0,7,0.000049,0.012449,0,0,8137,0,0.011522
pdcornish76,,,1,0,1,368,0,368,0,0,0,0,3,0.000048,0.006172,0,0,8136,0,0.005761
PrioryGroup,,,1,0,1,5731,0,5731,0,0,0,0,3,0.000048,0.006172,0,0,8135,0,0.005761
bbcmartynoates,,,2,0,2,5479,0,5479,0,0,0,0,3,0.000051,0.01074,0,0,8134,0,0.015172
malta2067,,,10,0,10,12653,0,12653,0,0,0,0,3,0.000059,0.062467,0,0,2467,0,0.062678
Bforcesnetwork,,,1,0,1,2840,0,2840,0,0,0,0,3,0.000048,0.006172,0,0,8133,0,0.005761
NewtonAbbotCA,,,1,0,1,3960,0,3960,0,0,0,0,3,0.000048,0.006172,0,0,8132,0,0.005761
PRSD,,,2,0,2,4749,0,4749,0,0,0,0,75,0.000051,0.006315,0,0,8131,0,0.011522
wendylittlejoy,,,1,0,1,94,0,94,0,0,0,0,3,0.000048,0.006172,0,0,8130,0,0.005761
cswootr,,,1,0,1,112,0,112,0,0,0,0,3,0.000048,0.006172,0,0,8129,0,0.005761
RichardConnoll9,,,1,0,1,159,0,159,0,0,0,0,3,0.000048,0.006172,0,0,8128,0,0.005761
Loreign83,,,1,0,1,3007,0,3007,0,0,0,0,3,0.000048,0.006172,0,0,8127,0,0.005761
Ian_Crews,,,2,0,2,903,0,903,0,0,0,0,75,0.000051,0.006315,0,0,8126,0,0.011522
brexit2020,,,1,0,1,245,0,245,0,0,0,0,3,0.000048,0.006172,0,0,8125,0,0.005761
members70265222,,,1,0,1,13,0,13,0,0,0,0,3,0.000048,0.006172,0,0,8124,0,0.005761
YvetteCooperMP,,,0,19,19,0,42127,42127,1,1,1,0,41,0.000046,0,0.002369,0,8160,0,0
exiledmariner11,,,2,0,2,410,0,410,0,0,0,0,68,0.00005,0.000815,0,0,8159,0,0.011522
ParkinsonsImpro,,,3,0,3,9330,0,9330,0,0,0,0,69,0.000052,0.000478,0,0,8158,0,0.017283
bagpusbagpus,,,1,0,1,2927,0,2927,0,0,0,0,41,0.000048,0.00017,0,0,8157,0,0.005761
LittleL2011,,,1,0,1,758,0,758,0,0,0,0,41,0.000048,0.00017,0,0,8156,0,0.005761
TessSiree,,,1,0,1,37,0,37,0,0,0,0,41,0.000048,0.00017,0,0,8155,0,0.005761
ianwood5557,,,2,0,2,4208,0,4208,0,0,0,0,41,0.000049,0.000502,0,0,8154,0,0.011522
SafariSara,,,1,0,1,2573,0,2573,0,0,0,0,41,0.000048,0.00017,0,0,8153,0,0.005761
sandra_sanlawro,,,1,0,1,2675,0,2675,0,0,0,0,41,0.000048,0.00017,0,0,8152,0,0.005761
RogerEllens_,,,1,0,1,2659,0,2659,0,0,0,0,41,0.000048,0.00017,0,0,8151,0,0.005761
madgegilb,,,1,0,1,18,0,18,0,0,0,0,41,0.000048,0.00017,0,0,8150,0,0.005761
TjayJT,,,1,0,1,1828,0,1828,0,0,0,0,41,0.000048,0.00017,0,0,8149,0,0.005761
merman1974,,,2,0,2,4436,0,4436,0,0,0,0,41,0.00005,0.000244,0,0,8148,0,0.011522
sctgr8,,,1,0,1,27,0,27,0,0,0,0,41,0.000048,0.00017,0,0,8147,0,0.005761
stephenmatlock,,,1,0,1,1109,0,1109,0,0,0,0,41,0.000048,0.00017,0,0,8146,0,0.005761
harley_carter1,,,1,0,1,235,0,235,0,0,0,0,41,0.000048,0.00017,0,0,8145,0,0.005761
cara_mcshane,,,0,17,17,0,17819,17819,1,1,1,0,109,0.000046,0,0.000006,0,8175,0,0
DonegalPol,,,1,0,1,359,0,359,0,0,0,0,109,0.000049,0,0,0,8174,0,0.005761
cathal3,,,1,0,1,804,0,804,0,0,0,0,109,0.000049,0,0,0,8173,0,0.005761
NorthAntrimSFRY,,,2,0,2,1162,0,1162,0,0,0,0,109,0.00005,0.000009,0,0,8172,0,0.011522
aileenmcshane1,,,1,0,1,405,0,405,0,0,0,0,109,0.000049,0,0,0,8171,0,0.005761
noelmaguireSF,,,1,0,1,881,0,881,0,0,0,0,109,0.000049,0,0,0,8170,0,0.005761
MisssPatrice,,,1,0,1,4024,0,4024,0,0,0,0,109,0.000049,0,0,0,8169,0,0.005761
mcguigan_philip,,,1,0,1,1684,0,1684,0,0,0,0,109,0.000049,0,0,0,8168,0,0.005761
NorthAntrimSinn,,,1,0,1,1346,0,1346,0,0,0,0,109,0.000049,0,0,0,8167,0,0.005761
thesuir,,,1,0,1,759,0,759,0,0,0,0,109,0.000049,0,0,0,8166,0,0.005761
DERMOTGORBAL,,,1,0,1,452,0,452,0,0,0,0,109,0.000049,0,0,0,8165,0,0.005761
gbfleming_gary,,,1,0,1,474,0,474,0,0,0,0,109,0.000049,0,0,0,8164,0,0.005761
MaryjShanahan,,,3,0,3,750,0,750,0,0,0,0,109,0.000057,0.000036,0,0,8163,0,0.017283
c46_p,,,1,0,1,519,0,519,0,0,0,0,109,0.000049,0,0,0,8162,0,0.005761
SlackRoseleen,,,1,0,1,2901,0,2901,0,0,0,0,109,0.000049,0,0,0,8161,0,0.005761
PatriciaOLynn,,,0,11,11,0,45572,45572,1,1,1,0,153,0.000046,0,0.000045,0,8181,0,0
NAntrimAlliance,,,1,0,1,183,0,183,0,0,0,0,153,0.00005,0.000003,0,0,8180,0,0.005761
cmf871,,,1,0,1,81,0,81,0,0,0,0,153,0.00005,0.000003,0,0,8179,0,0.005761
PaulEager84,,,1,0,1,113,0,113,0,0,0,0,153,0.00005,0.000003,0,0,8178,0,0.005761
conalrs74,,,1,0,1,1306,0,1306,0,0,0,0,153,0.00005,0.000003,0,0,8177,0,0.005761
Rosiedempsey,,,1,0,1,554,0,554,0,0,0,0,153,0.00005,0.000003,0,0,8176,0,0.005761
StephenBBurke,,,1,12,13,3174,15852,19026,1,1,1,0,41,0.000046,0,0.00215,0,8191,0.083333,0.010833
honigsbaum,,,1,0,1,417,0,417,0,0,0,0,41,0.000049,0.000154,0,0,8190,0,0.010833
actormanager,,,2,0,2,1236,0,1236,0,0,0,0,68,0.000051,0.001596,0,0,8189,0,0.016595
NorthNorfolk100,,,1,0,1,2153,0,2153,0,0,0,0,41,0.000049,0.000154,0,0,8188,0,0.010833
Pigman58,,,1,0,1,50,0,50,0,0,0,0,41,0.000049,0.000154,0,0,8187,0,0.010833
ktgwaye,,,1,0,1,105,0,105,0,0,0,0,41,0.000049,0.000154,0,0,8186,0,0.010833
thedeniseb,,,2,0,2,3545,0,3545,0,0,0,0,41,0.000051,0.001353,0,0,8185,0,0.016595
LynnCutress,,,1,0,1,402,0,402,0,0,0,0,41,0.000049,0.000154,0,0,8184,0,0.010833
probableroller,,,1,0,1,1787,0,1787,0,0,0,0,41,0.000049,0.000154,0,0,8183,0,0.010833
dirtypj,,,1,0,1,1206,0,1206,0,0,0,0,41,0.000049,0.000154,0,0,8182,0,0.010833
OwenPaterson,,,0,49,49,0,178675,178675,2,0.901639,0.945455,0,37,0.000046,0,0.107519,0,8234,0,0
porridge60,,,1,0,1,148,0,148,0,0,0,0,37,0.000047,0.007718,0,0,8233,0,0.005761
DBInsulationLtd,,,1,0,1,146,0,146,0,0,0,0,37,0.000047,0.007718,0,0,8232,0,0.005761
KeithBarrow21,,,1,0,1,27435,0,27435,0,0,0,0,37,0.000047,0.007718,0,0,8231,0,0.005761
elliemcfa,,,3,0,3,792,0,792,0,0,0,0,37,0.000088,0.014276,0,0,8230,0,0.017283
AshtonWpashton,,,1,0,1,36,0,36,0,0,0,0,37,0.000047,0.007718,0,0,8229,0,0.005761
harrycullen,,,1,0,1,2036,0,2036,0,0,0,0,37,0.000047,0.007718,0,0,8228,0,0.005761
mcgeeteresa26,,,1,0,1,806,0,806,0,0,0,0,37,0.000047,0.007718,0,0,8227,0,0.005761
ClwydS,,,1,0,1,507,0,507,0,0,0,0,37,0.000047,0.007718,0,0,8226,0,0.005761
NickBardsley10,,,1,0,1,339,0,339,0,0,0,0,37,0.000047,0.007718,0,0,8225,0,0.005761
JaneNewton9,,,2,0,2,633,0,633,0,0,0,0,3,0.000048,0.014283,0,0,8224,0,0.011522
arrundell_m,,,1,0,1,788,0,788,0,0,0,0,37,0.000047,0.007718,0,0,8223,0,0.005761
Richard_UK,,,1,0,1,569,0,569,0,0,0,0,37,0.000047,0.007718,0,0,8222,0,0.005761
OswestryLife,,,1,0,1,1494,0,1494,0,0,0,0,37,0.000047,0.007718,0,0,8221,0,0.005761
Wazzara,,,1,0,1,2055,0,2055,0,0,0,0,37,0.000047,0.007718,0,0,8220,0,0.005761
Havard_Hughes,,,3,6,9,4274,10163,14437,1,1,1,18,49,0.000052,0.013064,0.00581,0,8219,0,0.017283
Ross_C_George,,,2,0,2,4615,0,4615,0,0,0,0,37,0.000048,0.010053,0,0,8214,0,0.011522
AndiHall,,,1,0,1,560,0,560,0,0,0,0,37,0.000047,0.007718,0,0,8213,0,0.005761
pmlthelab,,,1,0,1,690,0,690,0,0,0,0,37,0.000047,0.007718,0,0,8212,0,0.005761
MeltonBlue,,,7,0,7,28677,0,28677,0,0,0,0,153,0.000062,0.015676,0,0,1119,0,0.049009
theresjenn,,,3,0,3,8185,0,8185,0,0,0,0,49,0.000051,0.014876,0,0,3471,0,0.024583
thecentreline86,,,5,0,5,33873,0,33873,0,0,0,0,155,0.000054,0.02052,0,0,8211,0,0.028805
farr_simon,,,1,0,1,40,0,40,0,0,0,0,37,0.000047,0.007718,0,0,8210,0,0.005761
steamhead79,,,1,0,1,28,0,28,0,0,0,0,37,0.000047,0.007718,0,0,8209,0,0.005761
woodboroughpark,,,1,0,1,2558,0,2558,0,0,0,0,37,0.000047,0.007718,0,0,8208,0,0.005761
alberbury,,,1,0,1,787,0,787,0,0,0,0,37,0.000047,0.007718,0,0,8207,0,0.005761
WMidShowground,,,1,0,1,3330,0,3330,0,0,0,0,37,0.000047,0.007718,0,0,8206,0,0.005761
SpiceHeaven,,,2,0,2,601,0,601,0,0,0,0,37,0.000057,0.007759,0,0,8205,0,0.011522
Nic_4Meole,,,1,0,1,844,0,844,0,0,0,0,37,0.000047,0.007718,0,0,8204,0,0.005761
BedellCharlie,,,1,0,1,126,0,126,0,0,0,0,37,0.000047,0.007718,0,0,8203,0,0.005761
RoseRowland,,,1,0,1,251,0,251,0,0,0,0,37,0.000047,0.007718,0,0,8202,0,0.005761
RobGittins4Ches,,,1,0,1,96,0,96,0,0,0,0,37,0.000047,0.007718,0,0,8201,0,0.005761
davidjrainford,,,1,0,1,163,0,163,0,0,0,0,37,0.000047,0.007718,0,0,8200,0,0.005761
WiseandWellRCC,,,1,0,1,574,0,574,0,0,0,0,37,0.000047,0.007718,0,0,8199,0,0.005761
stopford46,,,1,0,1,81,0,81,0,0,0,0,37,0.000047,0.007718,0,0,8198,0,0.005761
EastBelfastian,,,1,0,1,1236,0,1236,0,0,0,0,37,0.000047,0.007718,0,0,8197,0,0.005761
ellesmerefood,,,1,0,1,3073,0,3073,0,0,0,0,37,0.000047,0.007718,0,0,8196,0,0.005761
Westonvillage11,,,1,0,1,117,0,117,0,0,0,0,37,0.000047,0.007718,0,0,8195,0,0.005761
johndmtb,,,3,0,3,4309,0,4309,0,0,0,0,37,0.000049,0.016467,0,0,8194,0,0.017283
chirkmabel,,,2,0,2,988,0,988,0,0,0,0,41,0.000049,0.007917,0,0,8193,0,0.011522
cllrpaulrogers,,,2,0,2,4267,0,4267,0,0,0,0,37,0.000055,0.007767,0,0,8192,0,0.015172
LiamFox,,,0,20,20,0,33945,33945,2,0.717391,0.80303,0,111,0.000046,0,0.023714,0,8257,0,0
ThoriumPwrII,,,2,0,2,237,0,237,0,0,0,0,111,0.000049,0.004723,0,0,8256,0,0.011522
TerriRa62545438,,,1,0,1,4,0,4,0,0,0,0,111,0.000048,0.001702,0,0,8255,0,0.005761
DerekThomasUK,,,1,13,14,2360,29932,32292,1,1,1,13,3,0.000048,0.001702,0.063642,0,8254,0,0.005761
markjenk,,,1,0,1,1144,0,1144,0,0,0,0,111,0.000048,0.001702,0,0,8244,0,0.005761
MrAWJLawrence,,,2,0,2,13335,0,13335,0,0,0,0,3,0.00005,0.006919,0,0,8243,0,0.011522
nailseapeeps,,,1,0,1,1055,0,1055,0,0,0,0,111,0.000048,0.001702,0,0,8242,0,0.005761
WilliamLWKemp,,,2,0,2,735,0,735,0,0,0,0,3,0.000051,0.002612,0,0,8241,0,0.015172
NNweaver,,,1,0,1,63,0,63,0,0,0,0,111,0.000048,0.001702,0,0,8240,0,0.005761
kocallaghan,,,1,0,1,2369,0,2369,0,0,0,0,111,0.000048,0.001702,0,0,8239,0,0.005761
mogpower,,,1,0,1,369,0,369,0,0,0,0,111,0.000048,0.001702,0,0,8238,0,0.005761
HuntersBS48,,,1,0,1,2877,0,2877,0,0,0,0,111,0.000048,0.001702,0,0,8237,0,0.005761
SolarsenseUK,,,1,0,1,1395,0,1395,0,0,0,0,111,0.000048,0.001702,0,0,8236,0,0.005761
pennyanneod,,,2,0,2,1040,0,1040,0,0,0,0,111,0.00005,0.002655,0,0,8235,0,0.011522
andybentley1965,,,0,13,13,0,29440,29440,1,1,1,0,67,0.000046,0,0.000038,0,8266,0,0
clarechapman0,,,2,0,2,246,0,246,0,0,0,0,67,0.000063,0.000011,0,0,7116,0,0.016317
SwindonGreens,,,1,0,1,13409,0,13409,0,0,0,0,67,0.000049,0.000003,0,0,8265,0,0.005761
JAithie1,,,1,0,1,78,0,78,0,0,0,0,67,0.000049,0.000003,0,0,8264,0,0.005761
hackerhowroyd,,,1,0,1,763,0,763,0,0,0,0,67,0.000049,0.000003,0,0,8263,0,0.005761
WidowDaddy,,,1,0,1,316,0,316,0,0,0,0,67,0.000049,0.000003,0,0,8262,0,0.005761
alysha_bodman,,,1,0,1,650,0,650,0,0,0,0,67,0.000049,0.000003,0,0,8261,0,0.005761
calisnenath,,,1,0,1,243,0,243,0,0,0,0,67,0.000049,0.000003,0,0,8260,0,0.005761
taliskimberley,,,1,0,1,1339,0,1339,0,0,0,0,67,0.000049,0.000003,0,0,8259,0,0.005761
graeme_berry1,,,1,0,1,6405,0,6405,0,0,0,0,67,0.000049,0.000003,0,0,8258,0,0.005761
kitmalthouse,,,0,18,18,0,127242,127242,1,1,1,0,69,0.000046,0,0.086056,0,8280,0,0
MsCatieMaxx,,,1,0,1,6153,0,6153,0,0,0,0,69,0.000048,0.006177,0,0,8279,0,0.005761
CllrMcKay,,,1,0,1,9379,0,9379,0,0,0,0,69,0.000048,0.006177,0,0,8278,0,0.005761
nickymurdochMBE,,,1,0,1,870,0,870,0,0,0,0,69,0.000048,0.006177,0,0,8277,0,0.005761
cllrAlexBrook,,,1,0,1,291,0,291,0,0,0,0,69,0.000048,0.006177,0,0,8276,0,0.005761
john72442541,,,1,0,1,218,0,218,0,0,0,0,69,0.000048,0.006177,0,0,8275,0,0.005761
KirstyMLocke,,,1,0,1,728,0,728,0,0,0,0,69,0.000048,0.006177,0,0,8274,0,0.005761
WestBerksCA,,,1,0,1,63,0,63,0,0,0,0,69,0.000048,0.006177,0,0,8273,0,0.005761
nessabedford,,,1,0,1,69,0,69,0,0,0,0,69,0.000048,0.006177,0,0,8272,0,0.005761
ladyboswell,,,1,0,1,249,0,249,0,0,0,0,69,0.000048,0.006177,0,0,8271,0,0.005761
tombstoneranger,,,1,0,1,29,0,29,0,0,0,0,69,0.000048,0.006177,0,0,8270,0,0.005761
E_MCurtis,,,1,0,1,168,0,168,0,0,0,0,69,0.000048,0.006177,0,0,8269,0,0.005761
MarkFoxNews,,,2,0,2,127376,0,127376,0,0,0,0,69,0.00005,0.006593,0,0,8268,0,0.021667
annihood,,,1,0,1,918,0,918,0,0,0,0,69,0.000048,0.006177,0,0,8267,0,0.005761
ABridgen,,,0,23,23,0,62827,62827,2,0.657534,0.739583,0,82,0.000046,0,0.074829,0,8298,0,0
LeicRutlandCons,,,4,0,4,10599,0,10599,0,0,0,0,57,0.000053,0.014746,0,0,1120,0,0.026694
mikeyhalford,,,5,0,5,12672,0,12672,0,0,0,0,57,0.00006,0.014639,0,0,1124,0,0.032455
Amanda_Burbage,,,1,0,1,404,0,404,0,0,0,0,82,0.000048,0.005371,0,0,8297,0,0.005761
chrisstacey1,,,2,0,2,12518,0,12518,0,0,0,0,82,0.00005,0.005439,0,0,8296,0,0.016595
ksenijapavlovic,,,1,0,1,23364,0,23364,0,0,0,0,82,0.000048,0.005371,0,0,8295,0,0.005761
Sunnyclaribel,,,3,0,3,21611,0,21611,0,0,0,0,82,0.000051,0.006556,0,0,8294,0,0.022356
JaspTrader,,,5,0,5,3163,0,3163,0,0,0,0,3,0.000052,0.021576,0,0,8293,0,0.028805
AJDressageDiva,,,1,0,1,173,0,173,0,0,0,0,82,0.000048,0.005371,0,0,8292,0,0.005761
interimspace,,,2,0,2,3748,0,3748,0,0,0,0,155,0.000049,0.006378,0,0,8291,0,0.011522
CllrDTaylor,,,2,0,2,300,0,300,0,0,0,0,82,0.00005,0.006973,0,0,8290,0,0.011522
JasmineClever,,,1,0,1,213,0,213,0,0,0,0,82,0.000048,0.005371,0,0,8289,0,0.005761
JohnRealSmith,,,1,0,1,2702,0,2702,0,0,0,0,82,0.000048,0.005371,0,0,8288,0,0.005761
changecoalville,,,1,0,1,2474,0,2474,0,0,0,0,82,0.000048,0.005371,0,0,8287,0,0.005761
realperidot54,,,3,0,3,7545,0,7545,0,0,0,0,82,0.000052,0.005848,0,0,8286,0,0.017283
NKTForever,,,1,0,1,409,0,409,0,0,0,0,82,0.000048,0.005371,0,0,8285,0,0.005761
MissLaurenMills,,,1,0,1,2007,0,2007,0,0,0,0,82,0.000048,0.005371,0,0,8284,0,0.005761
ChanKataria,,,1,0,1,800,0,800,0,0,0,0,82,0.000048,0.005371,0,0,8283,0,0.005761
VBarton42,,,1,0,1,363,0,363,0,0,0,0,82,0.000048,0.005371,0,0,8282,0,0.005761
arifchest,,,1,0,1,56,0,56,0,0,0,0,82,0.000048,0.005371,0,0,8281,0,0.005761
dob86,,,1,9,10,429,24530,24959,4,0.370861,0.464286,56,5,0.000052,0.000125,0.000587,0,8304,0,0.005761
tonyclarkeuk,,,1,0,1,3012,0,3012,0,0,0,0,5,0.000051,0.000042,0,0,8303,0,0.009411
ValerianForrest,,,2,0,2,655,0,655,0,0,0,0,5,0.000055,0.000062,0,0,8302,0,0.015172
jonathanhornett,,,5,18,23,25191,53102,78293,3,0.494737,0.617021,206,60,0.000064,0.000055,0.000163,0,5550,0.064286,0.122049
TONE1923,,,2,0,2,783,0,783,0,0,0,0,75,0.000055,0.000062,0,0,8301,0,0.015172
KatyDavies4,,,1,0,1,17,0,17,0,0,0,0,5,0.000051,0.000042,0,0,8300,0,0.009411
judith_vickress,,,1,0,1,918,0,918,0,0,0,0,5,0.000051,0.000042,0,0,8299,0,0.009411
TasminaSheikh,,,0,21,21,0,74935,74935,1,1,1,0,104,0.000046,0,0.005775,0,8315,0,0
conniepaterson,,,2,0,2,370,0,370,0,0,0,0,104,0.000049,0.000475,0,0,8314,0,0.011522
LMTav,,,2,0,2,1488,0,1488,0,0,0,0,104,0.000049,0.000789,0,0,8313,0,0.011522
Uzmadil2,,,1,0,1,49,0,49,0,0,0,0,104,0.000048,0.000415,0,0,8312,0,0.005761
IslamabadEngg,,,1,0,1,2562,0,2562,0,0,0,0,104,0.000048,0.000415,0,0,8311,0,0.005761
Z_khan00,,,0,0,0,0,0,0,0,0,0,0,33,0.000046,0,0,16,8316,0,0
SidorelaP,,,1,0,1,142,0,142,0,0,0,0,104,0.000048,0.000415,0,0,8310,0,0.005761
Thistletot,,,1,0,1,233,0,233,0,0,0,0,104,0.000048,0.000415,0,0,8309,0,0.005761
ChShakeelGujar,,,1,0,1,2929,0,2929,0,0,0,0,104,0.000048,0.000415,0,0,8308,0,0.005761
maggierose62,,,1,0,1,130,0,130,0,0,0,0,104,0.000048,0.000415,0,0,8307,0,0.005761
greatscot47,,,1,0,1,36,0,36,0,0,0,0,104,0.000048,0.000415,0,0,8306,0,0.005761
FRobertsfc,,,1,0,1,233,0,233,0,0,0,0,104,0.000048,0.000415,0,0,8305,0,0.005761
