screen_name,RT_pos,RT_neg,negative,positive,device_count_10,device_count,fav_avg,fav_max,fav_std,fav_total,len_mean,rt_avg,rt_max,rt_std,rt_total,time_delta_10,time_delta,follower,friends,eleted,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity-100,Eccentricity,closnesscentrality-100,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality-100,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality,eigencentrality-1000
GradySNP,0.025844299,0.974155701,0.061744846,0.938255154,90,9,8.327884615,473,21.95680181,17322,128.4110577,232.5168269,229702,5122.176001,483635,2.15488215,0.215488215,5000,3233,0,11,0,11,4743,0,4743,0,0,0,0,0,0,0,0,6.50E-05,0.004755,0,0,189,0,0.068444,68.444
AlexSalmond,0.206624811,0.793375189,0.008651316,0.991348684,90,9,141.2619048,59855,1531.431732,219521,122.8970399,134.4453024,22057,629.1257779,208928,4.69414037,0.469414037,5000,671,1,1,0,1,1632,0,1632,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,188,0,0.005761,5.761
Meg_HillierMP,0.678853872,0.321146128,0.747122392,0.252877608,90,9,5.419821826,206,15.79908398,4867,126.0545657,91.55011136,18521,1002.228819,82212,8.09364548,0.809364548,5000,4786,1,2,0,2,4387,0,4387,0,0,0,0,0,0,0,56,5.70E-05,0.0011,0,0,187,0,0.011522,11.522
holliedevanney,0.05342353,0.94657647,0.755465574,0.244534426,90,9,1.582857143,162,9.460458633,831,112.1904762,226.3333333,22909,1500.916057,118825,13.79770992,1.379770992,908,779,1,1,0,1,652,0,652,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,186,0,0.005761,5.761
JoyceOnstad,0.224757355,0.775242645,0.030205299,0.969794701,90,9,0.975655431,92,4.528040709,521,109.1573034,780.6891386,385497,16671.41728,416888,12.85178236,1.285178236,568,816,1,1,0,1,123,0,123,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,185,0,0.005761,5.761
flynnhc,0.032231567,0.967768433,0.2024864,0.7975136,90,9,0.890289103,31,2.722903814,1201,125.0926612,708.171238,410285,11680.82688,955323,5.40801187,0.540801187,1440,812,1,1,0,1,7746,0,7746,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,184,0,0.005761,5.761
bernardjenkin,0.15924234,0.84075766,0.01992748,0.98007252,90,9,5.365697388,424,17.82543153,10887,120.5214391,77.55544603,36496,905.1253493,157360,3.59467456,0.359467456,5000,576,0,1,0,1,1040,0,1040,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,183,0,0.005761,5.761
johnmcdonnellMP,0.6267617,0.3732383,0.701977617,0.298022383,90,9,156.4028648,11555,487.2105653,349404,130.5917637,477.2542525,25435,1395.683261,1066186,2.26600985,0.226600985,5000,5000,0,1,0,1,1686,0,1686,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,182,0,0.005761,5.761
jon_trickett,0.239285617,0.760714383,0.502242653,0.497757347,90,9,19.29865424,1454,74.7669072,37285,103.679089,135.5590062,50530,1361.501894,261900,3.77524599,0.377524599,5000,788,0,1,0,1,11615,0,11615,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,181,0,0.005761,5.761
clrandrewcooper,0.301784369,0.698215631,0.391931135,0.608068865,90,9,1.990182954,144,6.638621869,4460,113.464971,95.21954485,42976,1458.012749,213387,3.20982143,0.320982143,3503,1078,1,1,0,1,117,0,117,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,180,0,0.005761,5.761
LouiseEllman,0.055070539,0.944929461,0.046518903,0.953481097,90,9,14.75956284,507,45.17285688,2701,118.1693989,58.1147541,5592,419.1128582,10635,39.61538462,3.961538462,5000,581,0,1,0,1,339,0,339,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,179,0,0.005761,5.761
StephenTwigg,0.392786556,0.607213444,0.043060143,0.956939857,90,9,4.969811321,420,17.04897511,9219,121.9725067,140.8544474,80502,2676.431467,261285,3.88888889,0.388888889,5000,3654,1,3,0,3,46462,0,46462,0,0,0,0,0,0,0,56,5.00E-05,0.00124,0,0,178,0,0.022356,22.356
AndyMcDonaldMP,0.864304637,0.135695363,0.064865461,0.935134539,90,9,12.21650589,1018,55.67616389,11398,126.9581994,135.0803859,42436,1503.736781,126030,7.82188841,0.782188841,5000,1389,0,5,0,5,25622,0,25622,0,0,0,0,0,0,0,56,5.60E-05,0.001688,0,0,177,0,0.039755,39.755
andreajenkyns,0.079262885,0.920737115,0.015145621,0.984854379,90,9,6.021627188,625,21.50483254,11694,116.692585,26.9938208,11205,331.7759735,52422,3.750644,0.3750644,5000,2353,1,5,0,5,4682,0,4682,0,0,0,0,0,0,0,82,5.30E-05,0.001874,0,0,176,0,0.028805,28.805
crimicans98,0.303430327,0.696569673,0.179085937,0.820914063,90,9,1.969588551,129,7.618178406,1101,107.7227191,2101.554562,852015,37113.87653,1174769,13.06451613,1.306451613,942,553,0,1,0,1,14884,0,14884,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,175,0,0.005761,5.761
Drew1403,0.095326097,0.904673903,0.139043548,0.860956452,90,9,0.393878909,28,1.523561609,592,110.8270126,308.5462409,114954,3323.371719,463745,4.85352863,0.485352863,594,1056,1,4,0,4,60444,0,60444,0,0,0,0,0,0,0,56,5.00E-05,0.002345,0,0,174,0,0.023044,23.044
green_mac,0.675358557,0.324641443,0.138272089,0.861727911,90,9,0.661436829,67,2.528644993,801,115.4987614,291.8348472,51810,2483.531038,353412,6.00826446,0.600826446,1078,983,1,1,0,1,87,0,87,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,173,0,0.005761,5.761
kevcow,0.468834757,0.531165243,0.873910783,0.126089217,90,9,0.523809524,44,1.736463683,792,94.00992063,59.91137566,23086,739.0256832,90586,4.81800132,0.481800132,1368,558,1,1,0,1,253,0,253,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,172,0,0.005761,5.761
Neil4Preston,0.034528716,0.965471284,0.036484973,0.963515027,90,9,0.439316239,18,1.47114452,257,97.98803419,177.5384615,29287,1481.770379,103860,12.46575342,1.246575342,1163,1266,1,1,0,1,1432,0,1432,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,171,0,0.005761,5.761
McCargo,0.11410552,0.88589448,0.0279553,0.9720447,90,9,0.143567875,7,0.553466359,202,116.1613362,268.2338308,68998,2643.636198,377405,5.18492176,0.518492176,591,1353,1,1,0,1,39350,0,39350,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,170,0,0.005761,5.761
DomesticBits,0.052155227,0.947844773,0.161551676,0.838448324,90,9,0.457687723,12,0.930382362,384,111.0929678,338.5196663,89099,3760.39136,284018,8.68735084,0.868735084,1176,3474,0,2,0,2,4451,0,4451,0,0,0,0,0,0,0,56,4.80E-05,0.00114,0,0,169,0,0.016595,16.595
darrenpaffey,0.867571891,0.132428109,0.068048545,0.931951455,90,9,1.362637363,565,12.71864221,2852,123.5117057,406.4089823,142896,3871.495218,850614,2.42829828,0.242829828,1910,1030,1,1,0,1,208,0,208,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,168,0,0.005761,5.761
jeanmedavis,0.386604391,0.613395609,0.601065353,0.398934647,90,9,0.44004065,12,0.970323053,866,113.570122,579.1443089,852015,19516.19424,1139756,3.70106762,0.370106762,508,142,0,3,0,3,3466,0,3466,0,0,0,0,0,0,0,56,5.30E-05,0.001293,0,0,167,0,0.017283,17.283
sue_mcguire,0.49789357,0.50210643,0.161045452,0.838954548,90,9,0.888297872,116,4.170800564,1169,110.5471125,106.5942249,36638,1569.90525,140278,5.53612167,0.553612167,1298,1096,1,2,0,2,19923,0,19923,0,0,0,0,0,0,0,56,4.80E-05,0.00114,0,0,166,0,0.016595,16.595
UKIPRedvers,0.825912465,0.174087535,0.18514798,0.81485202,90,9,0.909759358,61,3.758841406,1361,118.3963904,71.39304813,12196,515.4512644,106804,4.87625418,0.487625418,1792,1571,1,1,0,1,69,0,69,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,165,0,0.005761,5.761
MarieRimmer,0.034983229,0.965016771,0.318546891,0.681453109,90,9,3.247434436,153,10.01158432,2848,126.613455,46.38312429,9149,409.7845907,40678,8.31050228,0.831050228,5000,652,1,10,0,10,209100,0,209100,0,0,0,0,0,0,0,0,6.40E-05,0.01361,0,0,164,0,0.057611,57.611
georgenturner,0.251677251,0.748322749,0.394993839,0.605006161,90,9,9.071723001,695,40.2857964,11004,104.4295136,177.86892,33778,1615.40055,215755,0.92409241,0.092409241,5000,1272,0,1,0,1,384,0,384,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,163,0,0.005761,5.761
Molly4Wstow,0.758514881,0.241485119,0.048114079,0.951885921,90,9,0.320855615,15,0.924680955,420,90.98166539,7.792207792,4061,120.4707835,10200,5.5733945,0.55733945,772,416,1,1,0,1,875,0,875,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,162,0,0.005761,5.761
NigelQuinton,0.121316012,0.878683988,0.087520265,0.912479735,90,9,0.384074941,31,1.819109923,328,115.8864169,564.6733021,112883,4754.910092,482231,8.54630715,0.854630715,516,375,0,20,0,20,48109,0,48109,0,0,0,0,0,0,0,56,8.00E-05,0.009714,0,0,161,0,0.123944,123.944
JaneBrophyLD,0.133267558,0.866732442,0.704035424,0.295964576,80,8,1.752683555,345,10.09975036,4082,115.3001288,55.67282095,60341,1270.191024,129662,2.50429553,0.250429553,1752,916,1,23,0,23,281058,0,281058,0,0,0,0,0,0,0,1,0.000158,0.009853,0,0,160,0.003953,0.204926,204.926
IanMiddletonX,0.421259497,0.578740503,0.08786729,0.91213271,80,8,0.670299728,50,2.376718519,492,113.2438692,153.2970027,14826,914.4313976,112520,1.41882674,0.141882674,3391,1705,0,1,0,1,623,0,623,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,159,0,0.005761,5.761
kev927riddy,0.858116969,0.141883031,0.715925368,0.284074632,80,8,0.206936416,9,0.686751911,537,107.0312139,18.35529865,10602,246.9926933,47632,1.93909021,0.193909021,1172,2195,0,1,0,1,1670,0,1670,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,158,0,0.005761,5.761
Marshadecordova,0.161778562,0.838221438,0.083801858,0.916198142,80,8,1.222710623,160,6.864160571,1669,115.6315018,1208.413187,852021,23969.35625,1649484,4.2228739,0.42228739,5000,2004,1,1,0,1,194,0,194,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,157,0,0.005761,5.761
John2Win,0.66718119,0.33281881,0.938616871,0.061383129,80,8,4.500987492,758,25.90052562,6837,114.8920342,390.4970375,339727,9293.847136,593165,4.80237154,0.480237154,5000,1483,1,101,0,101,1843805,0,1843805,0,0,0,0,0,0,0,68,0.000285,0.088077,0,0,156,0,0.596469,596.469
AllanBrame,0.323074776,0.676925224,0.019012923,0.980987077,80,8,0.155430712,5,0.523062236,83,108.7659176,384.1123596,71104,3851.628613,205116,13.56472795,1.356472795,162,250,0,1,0,1,556,0,556,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,155,0,0.005761,5.761
ShabanaMahmood,0.15924234,0.84075766,0.025577829,0.974422171,80,8,2.606489185,407,13.77550182,3133,119.0715474,2633.189684,852020,30875.81363,3165094,6.06161532,0.606161532,5000,579,0,1,0,1,3410,0,3410,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,154,0,0.005761,5.761
Kate_HollernMP,0.064449767,0.935550233,0.560398442,0.439601558,80,8,1.847393365,340,14.02585393,1949,122.5459716,450.8085308,27471,1915.592878,475603,6.87855787,0.687855787,5000,2037,1,1,0,1,706,0,706,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,153,0,0.005761,5.761
Chris4BNC,0.146504699,0.853495301,0.078744633,0.921255367,80,8,3.348547718,233,10.88875292,5649,118.3260225,980.9715471,676286,22402.52354,1654899,4.31791222,0.431791222,2227,592,0,1,0,1,76,0,76,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,152,0,0.005761,5.761
fozziebecs,0.089301271,0.910698729,0.26366601,0.73633399,80,8,0.773704172,106,4.702864211,1224,113.3590392,352.2692794,56543,2377.42058,557290,4.45920304,0.445920304,597,573,1,1,0,1,543,0,543,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,151,0,0.005761,5.761
Tobias_Ellwood,0.320748599,0.679251401,0.02475444,0.97524556,80,8,18.56097561,2787,114.1303608,25113,132.9519586,170.3769401,76737,2174.916446,230520,5.39201183,0.539201183,5000,572,1,2,0,2,1427,0,1427,0,0,0,0,0,0,0,82,5.00E-05,0.001114,0,0,150,0,0.011522,11.522
darrenpjones,0.05850668,0.94149332,0.00160342,0.99839658,80,8,1.797365755,50,3.612074924,1774,113.8561297,1074.554205,852018,27426.24249,1060585,7.39350913,0.739350913,5000,2994,1,1,0,1,65,0,65,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,149,0,0.005761,5.761
IvanLewis_MP,0.068079812,0.931920188,0.006298347,0.993701653,80,8,4.800094295,257,12.43159956,10181,123.2677982,27.43187176,7300,286.4285688,58183,3.43867925,0.343867925,5000,2620,0,1,0,1,6558,0,6558,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,148,0,0.005761,5.761
NeilUKIP,0.149989506,0.850010494,0.546245307,0.453754693,80,8,3.521,202,9.87524982,7042,107.676,98.6195,49673,1317.308291,197239,3.40670335,0.340670335,5000,5000,1,1,0,1,477,0,477,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,147,0,0.005761,5.761
AdamVanChelt,0.089761978,0.910238022,0.104194626,0.895805374,80,8,1.066170389,82,3.94258907,1289,107.4731183,552.5938792,150383,6039.025724,668086,3.0794702,0.30794702,1983,3818,1,1,0,1,156,0,156,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,146,0,0.005761,5.761
GillianKeegan,0.03292581,0.96707419,0.012589269,0.987410731,80,8,1.566347469,58,3.900880701,1145,128.4213406,45.68399453,8653,373.0165457,33395,9.93150685,0.993150685,3321,626,0,1,0,1,116,0,116,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,145,0,0.005761,5.761
DebWiseUnger,0.044762836,0.955237164,0.230879318,0.769120682,80,8,0.331902104,29,1.306659574,773,120.6620867,619.338772,227801,8447.456705,1442440,3.1314433,0.31314433,676,502,1,1,0,1,1440,0,1440,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,144,0,0.005761,5.761
LindsayHoyle_MP,0.508801503,0.491198497,0.3797893,0.6202107,80,8,8.788655078,275,16.18964064,9606,117.8142726,15.32570906,4895,167.6914619,16751,6.65750916,0.665750916,5000,1865,0,1,0,1,13925,0,13925,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,143,0,0.005761,5.761
ChrisM4Chester,0.042505235,0.957494765,0.386698884,0.613301116,80,8,2.139183056,108,7.850069635,1414,103.3313162,33.5612708,7348,347.1856958,22184,11.04545455,1.104545455,5000,897,1,1,0,1,8,0,8,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,142,0,0.005761,5.761
PhilBoswellSNP,0.056379094,0.943620906,0.686961982,0.313038018,80,8,4.739079103,432,17.46338171,4014,117.3707202,236.6729634,129077,4469.262068,200462,8.53427896,0.853427896,4347,1221,0,1,0,1,230,0,230,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,141,0,0.005761,5.761
simonjcope,0.231179671,0.768820329,0.234010858,0.765989142,80,8,0.451109285,13,1.188599987,549,113.57765,336.1339359,117996,4582.941923,409075,5.97039474,0.597039474,940,1577,1,1,0,1,1530,0,1530,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,140,0,0.005761,5.761
DougChapmanSNP,0.055577318,0.944422682,0.081647382,0.918352618,80,8,5.669254658,375,18.27734704,7302,124.6979814,122.5954969,21966,848.4480902,157903,2.2999223,0.22999223,5000,3919,0,1,0,1,1587,0,1587,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,139,0,0.005761,5.761
cara_hilton,0.081211541,0.918788459,0.191414484,0.808585516,80,8,1.68903355,132,5.188287039,3373,128.9514271,660.1857787,676290,15238.93384,1318391,2.69539078,0.269539078,4465,3746,1,1,0,1,1247,0,1247,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,138,0,0.005761,5.761
isogrant,0.90511091,0.09488909,0.120375699,0.879624301,80,8,0.150089606,11,0.718021969,335,121.9327957,266.6890681,86877,2648.873128,595250,3.26759301,0.326759301,920,730,1,1,0,1,72,0,72,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,137,0,0.005761,5.761
SamGyimah,0.466584786,0.533415214,0.309300961,0.690699039,80,8,4.127693536,314,14.78679468,5172,121.9984038,218.0981644,56387,1878.869445,273277,3.92172524,0.392172524,5000,2025,1,1,0,1,659,0,659,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,136,0,0.005761,5.761
StephenLloydEBN,0.155705604,0.844294396,0.304568914,0.695431086,80,8,3.467084639,109,8.958875809,1106,128.8652038,22.52037618,3704,217.6972072,7184,22.86163522,2.286163522,4819,1461,1,4,0,4,14846,0,14846,0,0,0,0,0,0,0,0,5.20E-05,0.002344,0,0,135,0,0.023044,23.044
joanryanEnfield,0.051261038,0.948738962,0.323928268,0.676071732,80,8,2.494909945,92,6.176420727,3186,124.4635865,809.8676586,852016,23894.63488,1034201,5.71316614,0.571316614,5000,805,1,1,0,1,5516,0,5516,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,134,0,0.005761,5.761
LanaHylands,0.272382602,0.727617398,0.189432359,0.810567641,80,8,0.717339667,13,1.854162308,302,125.8907363,935.7387173,69386,5452.238231,393946,15.69047619,1.569047619,441,1643,1,1,0,1,2907,0,2907,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,133,0,0.005761,5.761
HounslowGreens,0.816090242,0.183909758,0.094410113,0.905589887,80,8,0.338006231,33,1.479341639,651,122.1017653,44.21287643,11444,338.3414918,85154,3.77662338,0.377662338,839,1336,0,1,0,1,1977,0,1977,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,132,0,0.005761,5.761
hinamalik85,0.134267503,0.865732497,0.120701696,0.879298304,80,8,0.615819209,35,1.513048779,1308,88.41713748,219.4811676,410289,8917.76461,466178,1.72397551,0.172397551,943,264,1,3,0,3,6282,0,6282,0,0,0,0,0,0,0,56,5.00E-05,0.001215,0,0,131,0,0.022356,22.356
decombustion,0.402421293,0.597578707,0.082899385,0.917100615,80,8,1.516148325,46,3.619917985,2535,120.5855263,207.3319378,169389,4288.020343,346659,2.96828247,0.296828247,1532,1003,0,1,0,1,884,0,884,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,130,0,0.005761,5.761
Jeremy_Newmark,0.138680709,0.861319291,0.108980399,0.891019601,80,8,1.363573407,357,10.98488397,1969,127.8455679,199.5027701,67257,2267.231161,288082,1.33056133,0.133056133,5000,2955,0,1,0,1,212,0,212,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,129,0,0.005761,5.761
DamianCollins,0.886960355,0.113039645,0.299275525,0.700724475,80,8,1.946279172,138,5.801025056,4420,127.5081462,82.8450022,40378,1054.23577,188141,2.16299559,0.216299559,5000,5000,0,2,0,2,1799,0,1799,0,0,0,0,0,0,0,67,4.90E-05,0.00122,0,0,128,0,0.011522,11.522
Altany,0.194709452,0.805290548,0.166663209,0.833336791,80,8,0.303894679,18,1.016496502,554,114.8491498,210.9045529,97327,2656.188138,384479,2.11306257,0.211306257,2759,3061,1,1,0,1,234,0,234,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,127,0,0.005761,5.761
barriefairbairn,0.100817245,0.899182755,0.415035867,0.584964133,80,8,0.215139442,6,0.703951483,54,94.72111554,381.9800797,31673,2553.454903,95877,28.88,2.888,269,726,0,1,0,1,2092,0,2092,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,126,0,0.005761,5.761
DaveRaval,0.300255174,0.699744826,0.066101511,0.933898489,80,8,0.612676056,60,2.806385889,783,112.8599374,298.5500782,20802,1520.309204,381547,5.70086139,0.570086139,1180,1231,0,1,0,1,139,0,139,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,125,0,0.005761,5.761
JamesMorris,0.09235622,0.90764378,0.923666748,0.076333252,80,8,3.056234719,376,19.30894789,1250,118.4938875,12.53056235,1048,67.90414407,5125,17.74509804,1.774509804,5000,1847,1,2,0,2,16301,0,16301,0,0,0,0,0,0,0,3,4.90E-05,0.001342,0,0,124,0,0.011522,11.522
HollyLynch5,0.044463733,0.955536267,0.00160342,0.99839658,80,8,8.588348271,3334,86.29759096,13415,125.900128,247.1216389,338552,8567.621597,386004,4.67008328,0.467008328,5000,1842,1,2,0,2,2168,0,2168,0,0,0,0,0,0,0,75,5.10E-05,0.001156,0,0,123,0,0.011522,11.522
dianapwallis,0.630989096,0.369010904,0.077350931,0.922649069,80,8,0.621333333,24,1.657491545,699,112.5493333,170.5333333,25212,1433.804353,191850,6.48576512,0.648576512,1858,1181,0,1,0,1,651,0,651,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,122,0,0.005761,5.761
EmmaJaneWallace,0.382724714,0.617275286,0.417886242,0.582113758,80,8,0.288600289,32,1.404801741,600,124.4978355,773.2852333,116401,4640.190043,1607660,3.43599615,0.343599615,625,1269,1,1,0,1,4736,0,4736,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,121,0,0.005761,5.761
horshamlabour,0.049635241,0.950364759,0.16264103,0.83735897,80,8,0.499530075,39,2.028462825,1063,127.9661654,265.5549812,31675,1128.130504,565101,3.41795957,0.341795957,436,181,1,1,0,1,169,0,169,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,120,0,0.005761,5.761
bkatenga,0.538895247,0.461104753,0.711847319,0.288152681,80,8,0.230088496,7,0.770114916,104,96.10840708,116.789823,36497,1797.839544,52789,15.89800443,1.589800443,146,139,1,1,0,1,248,0,248,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,119,0,0.005761,5.761
stormpoorun,0.307236067,0.692763933,0.889059207,0.110940793,80,8,0.420353982,21,1.320475866,190,123.7190265,110.8230088,17370,1138.392489,50092,16.07538803,1.607538803,1023,2341,1,8,0,8,12390,0,12390,0,0,0,0,0,0,0,68,5.80E-05,0.005888,0,0,118,0,0.046089,46.089
vickyfoxcroft,0.208867527,0.791132473,0.032563213,0.967436787,80,8,3.776838546,539,19.91306306,4468,118.4936602,152.523246,61547,2203.914114,180435,6.16751269,0.616751269,5000,2048,0,1,0,1,545,0,545,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,117,0,0.005761,5.761
StephPitchers,0.451399308,0.548600692,0.001547483,0.998452517,80,8,0.250390016,82,1.881767517,642,118.7839314,289.5916537,98855,2948.014804,742513,2.39563012,0.239563012,1089,2823,1,3,0,3,2140,0,2140,0,0,0,0,0,0,0,56,5.10E-05,0.001175,0,0,116,0,0.017283,17.283
NiaGriffithMP,0.142315979,0.857684021,0.246710258,0.753289742,80,8,10.6506159,280,20.79643221,9511,123.7905935,33.8656215,12369,429.8035149,30242,8.17264574,0.817264574,5000,651,1,1,0,1,621,0,621,0,0,0,0,0,0,0,56,4.70E-05,0.001094,0,0,115,0,0.005761,5.761
gavinshuker,0.085023201,0.914976799,0.249021597,0.750978403,80,8,3.222373188,291,11.97838888,7115,100.151721,377.5991848,146859,5161.199464,833739,3.30312642,0.330312642,5000,845,1,0,6,6,0,4338,4338,100,1,100,1,1,0,0,111,4.60E-05,0,0.002803,0,197,0,0,0
Puttick4Macc,0.479787504,0.520212496,0.120945704,0.879054296,80,8,1.712389381,26,3.101744663,774,124.4137168,63.38053097,6962,451.1733978,28648,16.16407982,1.616407982,732,697,0,1,0,1,236,0,236,0,0,0,0,0,0,0,111,5.30E-05,0.000201,0,0,196,0,0.005761,5.761
emilyfermor,0.142118608,0.857881392,0.335270104,0.664729896,80,8,1.997326203,45,4.20656392,1494,111.9933155,169.3449198,23987,1284.629037,126670,6.93440428,0.693440428,684,737,1,4,0,4,3356,0,3356,0,0,0,0,0,0,0,111,5.80E-05,0.001792,0,0,195,0,0.033189,33.189
stuartjeffery,0.228173962,0.771826038,0.022137304,0.977862696,80,8,0.263333333,7,0.730745434,158,115.66,206.7766667,25551,1429.512251,124066,12.15358932,1.215358932,1610,1659,1,1,0,1,1565,0,1565,0,0,0,0,0,0,0,111,5.30E-05,0.000201,0,0,194,0,0.005761,5.761
Y_FovargueMP,0.076622174,0.923377826,0.001547483,0.998452517,80,8,1.786827195,121,6.684345745,2523,119.8016997,551.2450425,676292,18016.42301,778358,5.16654855,0.516654855,5000,830,0,1,0,1,212,0,212,0,0,0,0,0,0,0,111,5.30E-05,0.000201,0,0,193,0,0.005761,5.761
johnleechmcr,0.196399464,0.803600536,0.382319441,0.617680559,80,8,2.715899919,177,10.62030875,3365,109.8813559,249.1291364,96902,3415.904439,308671,0.92084006,0.092084006,5000,1312,0,1,0,1,94,0,94,0,0,0,0,0,0,0,111,5.30E-05,0.000201,0,0,192,0,0.005761,5.761
JeffSmithetc,0.599432639,0.400567361,0.236805857,0.763194143,80,8,2.603622578,299,10.29252043,6181,118.6777591,542.1166807,410289,9481.291992,1286985,3.07206068,0.307206068,5000,2361,0,16,0,16,38174,0,38174,0,0,0,0,0,0,0,111,7.20E-05,0.03645,0,0,191,0,0.095827,95.827
Michael4MDNP,0.56880948,0.43119052,0.058626565,0.941373435,80,8,2.580115037,1099,32.03596016,3140,121.8701726,82.70090386,49672,1441.085944,100647,5.97861842,0.597861842,4822,1031,1,0,14,14,0,54702,54702,100,1,100,1,1,0,0,62,4.60E-05,0,0.001332,0,212,0,0,0
owenlmeredith,0.186131359,0.813868641,0.001547483,0.998452517,80,8,2.612094395,247,9.44882044,3542,94.26622419,448.8554572,410291,11337.05475,608648,1.64575646,0.164575646,5000,1503,0,1,0,1,8218,0,8218,0,0,0,0,0,0,0,62,4.90E-05,9.60E-05,0,0,211,0,0.005761,5.761
kathrynjanexo,0.091499428,0.908500572,0.333673567,0.666326433,80,8,0.574199806,17,1.436693084,592,98.38991271,278.7293889,98777,3594.536388,287370,3.46601942,0.346601942,369,391,0,1,0,1,60,0,60,0,0,0,0,0,0,0,62,4.90E-05,9.60E-05,0,0,210,0,0.005761,5.761
MhairiBlack,0.087256794,0.912743206,0.328118951,0.671881049,80,8,144.5597092,7926,546.879382,139211,128.8639668,1469.25026,203401,10651.42366,1414888,7.54677755,0.754677755,5000,2695,1,1,0,1,431,0,431,0,0,0,0,0,0,0,62,4.90E-05,9.60E-05,0,0,209,0,0.005761,5.761
FionaOnasanyaMP,0.044486342,0.955513658,0.001547483,0.998452517,80,8,0.84137931,28,2.644906261,244,114.1310345,438.3241379,19085,1870.805244,127114,23.39100346,2.339100346,4491,594,0,1,0,1,575,0,575,0,0,0,0,0,0,0,62,4.90E-05,9.60E-05,0,0,208,0,0.005761,5.761
sue_dann,0.122214963,0.877785037,0.549414991,0.450585009,80,8,3.422103862,81,7.44596094,2570,123.195739,87.49134487,14126,629.4512243,65706,0.49333333,0.049333333,1543,1930,1,5,0,5,10485,0,10485,0,0,0,0,0,0,0,75,7.20E-05,0.000205,0,0,207,0,0.036105,36.105
bjfletcher,0.024655788,0.975344212,0.08192033,0.91807967,80,8,2.684651163,134,8.494490512,2886,120.7302326,298.96,164253,5293.798002,321382,6.58286778,0.658286778,2687,2592,1,1,0,1,734,0,734,0,0,0,0,0,0,0,62,4.90E-05,9.60E-05,0,0,206,0,0.005761,5.761
